dates,etcs,parks,results,times,year
09.09(일),-,고척,KT lose 4 vs win 6 넥센,14:00,2018
09.11(화),-,문학,KT lose 3 vs win 4 SK,18:30,2018
09.12(수),-,문학,KT lose 3 vs win 8 SK,18:30,2018
09.13(목),-,잠실,KT lose 3 vs win 10 두산,18:30,2018
09.14(금),-,잠실,KT lose 2 vs win 7 두산,18:30,2018
09.15(토),-,수원,삼성 win 7 vs lose 5 KT,17:00,2018
09.16(일),-,수원,삼성 lose 2 vs win 4 KT,14:00,2018
09.18(화),-,수원,SK lose 5 vs win 9 KT,18:30,2018
09.19(수),-,수원,SK win 18 vs lose 8 KT,18:30,2018
09.20(목),-,사직,KT lose 10 vs win 11 롯데,18:30,2018
09.21(금),우천취소,사직,KTvs 롯데,18:30,2018
09.22(토),-,잠실,KT win 6 vs lose 1 LG,17:00,2018
09.23(일),-,잠실,KT lose 4 vs win 5 LG,14:00,2018
09.25(화),-,수원,KIA win 9 vs lose 7 KT,14:00,2018
09.26(수),-,수원,KIA lose 2 vs win 9 KT,14:00,2018
09.27(목),-,대구,KT lose 6 vs win 7 삼성,18:30,2018
09.28(금),-,대구,KT same 5 vs same 5 삼성,18:30,2018
09.29(토),-,수원,롯데 win 8 vs lose 3 KT,17:00,2018
09.30(일),-,수원,롯데 win 8 vs lose 7 KT,14:00,2018
09.04(화),-,마산,삼성 win 5 vs lose 3 NC,18:30,2018
09.05(수),-,마산,삼성 win 5 vs lose 3 NC,18:30,2018
09.06(목),-,잠실,NC lose 3 vs win 6 LG,18:30,2018
09.07(금),-,잠실,NC win 11 vs lose 1 LG,18:30,2018
09.08(토),-,마산,롯데 lose 1 vs win 7 NC,17:00,2018
09.09(일),-,마산,롯데 lose 3 vs win 11 NC,14:00,2018
09.11(화),-,마산,KIA lose 7 vs win 10 NC,18:30,2018
09.12(수),-,마산,KIA lose 4 vs win 5 NC,18:30,2018
09.13(목),우천취소,마산,넥센vs NC,18:30,2018
09.14(금),-,마산,넥센 lose 3 vs win 7 NC,18:30,2018
09.15(토),-,잠실,NC win 13 vs lose 7 두산,17:00,2018
09.16(일),-,잠실,NC lose 1 vs win 5 두산,14:00,2018
09.18(화),-,마산,한화 lose 3 vs win 10 NC,18:30,2018
09.19(수),-,마산,한화 win 7 vs lose 4 NC,18:30,2018
09.20(목),-,광주,NC lose 6 vs win 7 KIA,18:30,2018
09.21(금),-,광주,NC lose 4 vs win 6 KIA,18:30,2018
09.22(토),-,마산,두산 win 13 vs lose 10 NC,17:00,2018
09.23(일),-,마산,두산 lose 3 vs win 4 NC,14:00,2018
09.25(화),-,사직,NC lose 7 vs win 8 롯데,14:00,2018
09.26(수),-,사직,NC lose 7 vs win 10 롯데,14:00,2018
09.27(목),-,문학,NC lose 4 vs win 11 SK,18:30,2018
09.28(금),-,문학,NC lose 2 vs win 6 SK,18:30,2018
09.29(토),-,고척,NC lose 5 vs win 6 넥센,17:00,2018
09.30(일),-,고척,NC lose 2 vs win 8 넥센,14:00,2018
09.04(화),-,마산,삼성 win 5 vs lose 3 NC,18:30,2019
09.05(수),-,마산,삼성 win 5 vs lose 3 NC,18:30,2019
09.06(목),-,대구,두산 win 6 vs lose 2 삼성,18:30,2019
09.07(금),-,대구,두산 win 7 vs lose 2 삼성,18:30,2019
09.08(토),-,광주,삼성 lose 4 vs win 12 KIA,17:00,2019
09.09(일),-,광주,삼성 win 6 vs lose 5 KIA,14:00,2019
09.11(화),-,대구,한화 win 8 vs lose 7 삼성,18:30,2019
09.12(수),-,대구,한화 win 7 vs lose 3 삼성,18:30,2019
09.13(목),-,대구,LG win 6 vs lose 5 삼성,18:30,2019
09.14(금),-,대구,LG lose 1 vs win 6 삼성,18:30,2019
09.15(토),-,수원,삼성 win 7 vs lose 5 KT,17:00,2019
09.16(일),-,수원,삼성 lose 2 vs win 4 KT,14:00,2019
09.18(화),-,대구,KIA win 18 vs lose 3 삼성,18:30,2019
09.19(수),-,대구,KIA lose 8 vs win 9 삼성,18:30,2019
09.20(목),-,고척,삼성 lose 2 vs win 3 넥센,18:30,2019
09.21(금),-,고척,삼성 win 10 vs lose 3 넥센,18:30,2019
09.22(토),-,대구,롯데 win 5 vs lose 2 삼성,17:00,2019
09.23(일),-,대구,롯데 lose 2 vs win 5 삼성,14:00,2019
09.25(화),-,대전,삼성 win 8 vs lose 1 한화,14:00,2019
09.26(수),-,대전,삼성 lose 4 vs win 8 한화,14:00,2019
10.03(수),-,대전,롯데 lose 6 vs win 7 한화,14:00,2019
10.04(목),-,대전,롯데 win 7 vs lose 2 한화,18:30,2019
10.06(토),-,사직,한화 lose 5 vs win 8 롯데,17:00,2019
10.09(화),-,수원,한화 win 10 vs lose 6 KT,14:00,2019
09.27(목),-,대구,KT lose 6 vs win 7 삼성,18:30,2019
09.28(금),-,대구,KT same 5 vs same 5 삼성,18:30,2019
09.29(토),-,대구,SK lose 3 vs win 9 삼성,17:00,2019
10.10(수),-,광주,한화 lose 1 vs win 6 KIA,18:30,2019
10.13(토),-,대전,NC lose 8 vs win 10 한화,17:00,2019
09.30(일),-,대구,SK win 8 vs lose 4 삼성,14:00,2019
10.06(토),-,마산,넥센 lose 5 vs win 6 NC,17:00,2019
10.12(금),-,수원,넥센 win 10 vs lose 5 KT,18:30,2019
10.13(토),-,대구,넥센 lose 5 vs win 12 삼성,17:00,2019
10.02(화),-,광주,NC win 6 vs lose 5 KIA,18:30,2019
10.03(수),-,대구,KIA lose 5 vs win 20 삼성,14:00,2019
10.04(목),-,문학,KIA win 7 vs lose 3 SK,18:30,2019
10.05(금),우천취소,문학,KIAvs SK,18:30,2019
10.06(토),-,문학,KIA win 8 vs lose 4 SK,15:00,2019
07.01(일),-,대구,넥센 win 3 vs lose 1 삼성,18:00,2019
07.03(화),그라운드사정,수원,삼성vs KT,18:30,2019
07.04(수),-,수원,삼성 lose 5 vs win 6 KT,18:30,2019
07.05(목),-,수원,삼성 same 2 vs same 2 KT,18:30,2019
07.06(금),-,잠실,삼성 lose 6 vs win 13 두산,18:30,2019
07.07(토),-,잠실,삼성 lose 3 vs win 8 두산,18:00,2019
07.08(일),-,잠실,삼성 win 11 vs lose 1 두산,18:00,2019
07.10(화),-,포항,롯데 lose 3 vs win 6 삼성,18:30,2019
07.11(수),-,포항,롯데 lose 2 vs win 4 삼성,18:30,2019
07.12(목),-,포항,롯데 lose 4 vs win 8 삼성,18:30,2019
07.17(화),-,광주,삼성 lose 3 vs win 6 KIA,18:30,2019
07.18(수),-,광주,삼성 win 7 vs lose 1 KIA,18:30,2019
07.19(목),-,광주,삼성 win 6 vs lose 2 KIA,18:30,2019
07.20(금),-,대구,한화 win 1 vs lose 0 삼성,18:30,2019
07.21(토),-,대구,한화 lose 3 vs win 4 삼성,18:00,2019
07.22(일),-,대구,한화 lose 4 vs win 5 삼성,18:00,2019
07.24(화),-,잠실,삼성 win 11 vs lose 1 LG,18:30,2019
07.25(수),-,잠실,삼성 win 1 vs lose 0 LG,18:30,2019
07.26(목),-,잠실,삼성 lose 5 vs win 7 LG,18:30,2019
07.27(금),-,대구,KIA lose 10 vs win 11 삼성,18:30,2019
07.28(토),-,대구,KIA lose 2 vs win 3 삼성,18:00,2019
07.29(일),-,대구,KIA lose 1 vs win 13 삼성,18:00,2019
07.31(화),-,대구,NC same 4 vs same 4 삼성,18:30,2019
10.02(화),-,문학,롯데 win 8 vs lose 6 SK,18:30,2019
10.03(수),-,대전,롯데 lose 6 vs win 7 한화,14:00,2019
10.04(목),-,대전,롯데 win 7 vs lose 2 한화,18:30,2019
10.05(금),우천취소,사직,두산vs 롯데,18:30,2019
10.06(토),-,사직,한화 lose 5 vs win 8 롯데,17:00,2019
10.07(일),-,마산,롯데 win 8 vs lose 2 NC,14:00,2019
10.09(화),-,사직,KIA lose 10 vs win 11 롯데,14:00,2019
10.10(수),-,사직,KT win 10 vs lose 1 롯데,15:00,2019
10.05(금),우천취소,사직,두산vs 롯데,18:30,2019
10.06(토),-,잠실,LG win 3 vs lose 1 두산,17:00,2019
10.07(일),-,잠실,KIA lose 4 vs win 7 두산,14:00,2019
10.10(수),-,잠실,SK win 12 vs lose 5 두산,18:30,2019
10.11(목),-,잠실,SK lose 3 vs win 8 두산,18:30,2019
10.12(금),-,잠실,NC lose 2 vs win 13 두산,18:30,2019
10.13(토),-,잠실,KT win 4 vs lose 3 두산,17:00,2019
10.14(일),-,사직,두산 win 5 vs lose 1 롯데,14:00,2019
10.02(화),-,잠실,KT lose 6 vs win 10 LG,18:30,2019
10.03(수),-,잠실,KT win 4 vs lose 3 LG,14:00,2019
10.06(토),-,잠실,LG win 3 vs lose 1 두산,17:00,2019
10.13(토),-,문학,LG win 3 vs lose 2 SK,17:00,2019
09.04(화),-,문학,넥센 win 7 vs lose 3 SK,18:30,2019
09.05(수),-,문학,넥센 lose 11 vs win 12 SK,18:30,2019
09.06(목),-,광주,넥센 lose 2 vs win 7 KIA,18:30,2019
09.07(금),-,광주,넥센 lose 5 vs win 7 KIA,18:30,2019
09.08(토),-,고척,KT win 12 vs lose 6 넥센,17:00,2019
09.09(일),-,고척,KT lose 4 vs win 6 넥센,14:00,2019
09.11(화),-,잠실,넥센 win 3 vs lose 1 LG,18:30,2019
09.12(수),-,잠실,넥센 lose 4 vs win 5 LG,18:30,2019
09.13(목),우천취소,마산,넥센vs NC,18:30,2019
09.14(금),-,마산,넥센 lose 3 vs win 7 NC,18:30,2019
09.15(토),-,사직,넥센 win 6 vs lose 5 롯데,17:00,2019
09.16(일),-,사직,넥센 win 2 vs lose 0 롯데,14:00,2019
09.18(화),-,고척,두산 lose 7 vs win 10 넥센,18:30,2019
09.19(수),-,고척,두산 lose 4 vs win 5 넥센,18:30,2019
09.20(목),-,고척,삼성 lose 2 vs win 3 넥센,18:30,2019
09.21(금),-,고척,삼성 win 10 vs lose 3 넥센,18:30,2019
09.22(토),-,고척,SK lose 2 vs win 8 넥센,17:00,2019
10.02(화),-,광주,NC win 6 vs lose 5 KIA,18:30,2019
10.06(토),-,마산,넥센 lose 5 vs win 6 NC,17:00,2019
10.07(일),-,마산,롯데 win 8 vs lose 2 NC,14:00,2019
10.12(금),-,잠실,NC lose 2 vs win 13 두산,18:30,2019
10.13(토),-,대전,NC lose 8 vs win 10 한화,17:00,2019
09.23(일),-,고척,SK lose 0 vs win 4 넥센,14:00,2019
09.25(화),-,잠실,넥센 lose 2 vs win 13 두산,14:00,2019
09.26(수),-,잠실,넥센 lose 8 vs win 9 두산,14:00,2019
09.27(목),-,고척,롯데 win 8 vs lose 6 넥센,18:30,2019
09.28(금),-,고척,롯데 lose 8 vs win 9 넥센,18:30,2019
09.29(토),-,고척,NC lose 5 vs win 6 넥센,17:00,2019
09.30(일),-,고척,NC lose 2 vs win 8 넥센,14:00,2019
03.23(토),-,문학,KT lose 4 vs win 7 SK,14:00,2019
03.24(일),-,문학,KT lose 3 vs win 6 SK,14:00,2019
03.26(화),-,문학,LG win 6 vs lose 3 SK,18:30,2019
03.27(수),-,문학,LG lose 1 vs win 2 SK,18:30,2019
03.28(목),-,문학,LG lose 1 vs win 3 SK,18:30,2019
03.29(금),-,고척,SK win 5 vs lose 2 키움,18:30,2019
03.30(토),-,고척,SK lose 1 vs win 3 키움,17:00,2019
03.31(일),-,고척,SK win 8 vs lose 7 키움,14:00,2019
09.04(화),-,수원,LG lose 3 vs win 4 KT,18:30,2019
09.05(수),-,수원,LG win 4 vs lose 3 KT,18:30,2019
09.06(목),-,잠실,NC lose 3 vs win 6 LG,18:30,2019
09.07(금),-,잠실,NC win 11 vs lose 1 LG,18:30,2019
09.08(토),-,잠실,한화 lose 1 vs win 5 LG,17:00,2019
09.09(일),-,잠실,한화 lose 5 vs win 8 LG,14:00,2019
09.11(화),-,잠실,넥센 win 3 vs lose 1 LG,18:30,2019
09.12(수),-,잠실,넥센 lose 4 vs win 5 LG,18:30,2019
09.13(목),-,대구,LG win 6 vs lose 5 삼성,18:30,2019
09.14(금),-,대구,LG lose 1 vs win 6 삼성,18:30,2019
09.15(토),-,대전,LG win 12 vs lose 4 한화,17:00,2019
09.16(일),-,대전,LG lose 1 vs win 5 한화,14:00,2019
09.18(화),-,잠실,롯데 win 4 vs lose 1 LG,18:30,2019
09.19(수),-,잠실,롯데 win 15 vs lose 11 LG,18:30,2019
09.20(목),-,잠실,두산 win 9 vs lose 3 LG,18:30,2019
09.21(금),-,잠실,두산 win 10 vs lose 3 LG,18:30,2019
09.22(토),-,잠실,KT win 6 vs lose 1 LG,17:00,2019
09.23(일),-,잠실,KT lose 4 vs win 5 LG,14:00,2019
09.25(화),-,문학,LG lose 7 vs win 16 SK,14:00,2019
09.26(수),-,문학,LG lose 2 vs win 5 SK,14:00,2019
09.27(목),-,잠실,KIA lose 1 vs win 9 LG,18:30,2019
09.28(금),-,잠실,KIA win 6 vs lose 2 LG,18:30,2019
09.29(토),-,잠실,LG lose 8 vs win 9 두산,17:00,2019
03.23(토),-,사직,키움 win 7 vs lose 4 롯데,14:00,2019
03.24(일),-,사직,키움 lose 2 vs win 6 롯데,14:00,2019
03.26(화),-,잠실,키움 lose 2 vs win 7 두산,18:30,2019
03.27(수),-,잠실,키움 lose 2 vs win 3 두산,18:30,2019
03.28(목),-,잠실,키움 win 5 vs lose 4 두산,18:30,2019
09.30(일),-,잠실,LG lose 1 vs win 7 두산,14:00,2019
03.29(금),-,고척,SK win 5 vs lose 2 키움,18:30,2019
03.30(토),-,고척,SK lose 1 vs win 3 키움,17:00,2019
03.31(일),-,고척,SK win 8 vs lose 7 키움,14:00,2019
03.23(토),-,광주,LG win 2 vs lose 0 KIA,14:00,2019
03.24(일),-,광주,LG win 9 vs lose 3 KIA,14:00,2019
03.26(화),-,광주,한화 win 13 vs lose 7 KIA,18:30,2019
03.27(수),-,광주,한화 lose 4 vs win 9 KIA,18:30,2019
03.28(목),-,광주,한화 lose 4 vs win 6 KIA,18:30,2019
03.29(금),-,수원,KIA lose 3 vs win 6 KT,18:30,2019
03.30(토),-,수원,KIA lose 2 vs win 6 KT,17:00,2019
03.31(일),-,수원,KIA win 4 vs lose 2 KT,14:00,2019
03.23(토),-,창원,삼성 lose 0 vs win 7 NC,14:00,2019
03.24(일),-,창원,삼성 win 4 vs lose 3 NC,14:00,2019
03.26(화),-,사직,삼성 lose 2 vs win 7 롯데,18:30,2019
03.27(수),-,사직,삼성 win 23 vs lose 4 롯데,18:30,2019
03.28(목),-,사직,삼성 win 12 vs lose 7 롯데,18:30,2019
03.29(금),-,대구,두산 win 3 vs lose 2 삼성,18:30,2019
03.30(토),-,대구,두산 win 4 vs lose 2 삼성,17:00,2019
03.31(일),-,대구,두산 win 9 vs lose 4 삼성,14:00,2019
03.23(토),-,사직,키움 win 7 vs lose 4 롯데,14:00,2019
03.24(일),-,사직,키움 lose 2 vs win 6 롯데,14:00,2019
03.26(화),-,사직,삼성 lose 2 vs win 7 롯데,18:30,2019
03.27(수),-,사직,삼성 win 23 vs lose 4 롯데,18:30,2019
03.28(목),-,사직,삼성 win 12 vs lose 7 롯데,18:30,2019
03.29(금),-,잠실,롯데 lose 1 vs win 2 LG,18:30,2019
03.30(토),-,잠실,롯데 win 7 vs lose 1 LG,17:00,2019
03.31(일),-,잠실,롯데 lose 5 vs win 6 LG,14:00,2019
03.23(토),-,잠실,한화 lose 4 vs win 5 두산,14:00,2019
03.24(일),-,잠실,한화 win 11 vs lose 1 두산,14:00,2019
03.26(화),-,잠실,키움 lose 2 vs win 7 두산,18:30,2019
03.27(수),-,잠실,키움 lose 2 vs win 3 두산,18:30,2019
03.28(목),-,잠실,키움 win 5 vs lose 4 두산,18:30,2019
03.29(금),-,대구,두산 win 3 vs lose 2 삼성,18:30,2019
03.30(토),-,대구,두산 win 4 vs lose 2 삼성,17:00,2019
03.31(일),-,대구,두산 win 9 vs lose 4 삼성,14:00,2019
03.23(토),-,광주,LG win 2 vs lose 0 KIA,14:00,2019
03.24(일),-,광주,LG win 9 vs lose 3 KIA,14:00,2019
03.26(화),-,문학,LG win 6 vs lose 3 SK,18:30,2019
03.27(수),-,문학,LG lose 1 vs win 2 SK,18:30,2019
03.28(목),-,문학,LG lose 1 vs win 3 SK,18:30,2019
03.29(금),-,잠실,롯데 lose 1 vs win 2 LG,18:30,2019
03.30(토),-,잠실,롯데 win 7 vs lose 1 LG,17:00,2019
03.31(일),-,잠실,롯데 lose 5 vs win 6 LG,14:00,2019
03.23(토),-,문학,KT lose 4 vs win 7 SK,14:00,2019
03.24(일),-,문학,KT lose 3 vs win 6 SK,14:00,2019
03.26(화),-,창원,KT lose 8 vs win 9 NC,18:30,2019
03.27(수),-,창원,KT lose 1 vs win 4 NC,18:30,2019
03.28(목),-,창원,KT lose 2 vs win 6 NC,18:30,2019
03.29(금),-,수원,KIA lose 3 vs win 6 KT,18:30,2019
03.30(토),-,수원,KIA lose 2 vs win 6 KT,17:00,2019
03.31(일),-,수원,KIA win 4 vs lose 2 KT,14:00,2019
03.23(토),-,창원,삼성 lose 0 vs win 7 NC,14:00,2019
03.24(일),-,창원,삼성 win 4 vs lose 3 NC,14:00,2019
03.26(화),-,창원,KT lose 8 vs win 9 NC,18:30,2019
03.27(수),-,창원,KT lose 1 vs win 4 NC,18:30,2019
03.28(목),-,창원,KT lose 2 vs win 6 NC,18:30,2019
03.29(금),-,대전,NC lose 0 vs win 9 한화,18:30,2019
03.30(토),-,대전,NC lose 5 vs win 13 한화,17:00,2019
03.31(일),-,대전,NC win 6 vs lose 3 한화,14:00,2019
04.02(화),-,문학,롯데 win 5 vs lose 0 SK,18:30,2019
04.03(수),-,문학,롯데 win 3 vs lose 1 SK,18:30,2019
04.04(목),-,문학,롯데 lose 6 vs win 7 SK,18:30,2019
04.05(금),-,문학,삼성 lose 0 vs win 3 SK,18:30,2019
04.06(토),-,문학,삼성 lose 1 vs win 2 SK,17:00,2019
04.07(일),-,문학,삼성 lose 2 vs win 3 SK,14:00,2019
04.09(화),우천취소,대전,SKvs 한화,18:30,2019
04.10(수),-,대전,SK win 8 vs lose 3 한화,18:30,2019
04.11(목),-,대전,SK win 1 vs lose 0 한화,18:30,2019
04.12(금),-,문학,KIA same 4 vs same 4 SK,18:30,2019
04.13(토),-,문학,KIA win 6 vs lose 4 SK,17:00,2019
04.14(일),-,문학,KIA win 4 vs lose 2 SK,14:00,2019
04.16(화),-,잠실,SK lose 3 vs win 8 두산,18:30,2019
04.17(수),-,잠실,SK lose 3 vs win 12 두산,18:30,2019
04.18(목),-,잠실,SK win 4 vs lose 3 두산,18:30,2019
04.19(금),-,문학,NC win 14 vs lose 11 SK,18:30,2019
04.20(토),-,문학,NC lose 4 vs win 10 SK,17:00,2019
04.21(일),-,문학,NC lose 1 vs win 4 SK,14:00,2019
04.23(화),우천취소,대구,SKvs 삼성,18:30,2019
04.24(수),-,대구,SK win 9 vs lose 8 삼성,18:30,2019
04.25(목),-,대구,SK win 4 vs lose 3 삼성,18:30,2019
04.26(금),-,수원,SK win 2 vs lose 0 KT,18:30,2019
04.27(토),-,수원,SK win 2 vs lose 1 KT,17:00,2019
04.28(일),-,수원,SK win 3 vs lose 0 KT,14:00,2019
04.30(화),-,문학,키움 win 15 vs lose 5 SK,18:30,2019
04.02(화),-,대전,LG lose 2 vs win 6 한화,18:30,2019
04.03(수),-,대전,LG win 7 vs lose 0 한화,18:30,2019
04.04(목),-,대전,LG lose 1 vs win 2 한화,18:30,2019
04.05(금),-,사직,한화 lose 2 vs win 5 롯데,18:30,2019
04.06(토),-,사직,한화 lose 7 vs win 9 롯데,17:00,2019
04.07(일),-,사직,한화 win 16 vs lose 1 롯데,14:00,2019
04.09(화),우천취소,대전,SKvs 한화,18:30,2019
04.10(수),-,대전,SK win 8 vs lose 3 한화,18:30,2019
04.11(목),-,대전,SK win 1 vs lose 0 한화,18:30,2019
04.12(금),-,고척,한화 lose 3 vs win 5 키움,18:30,2019
04.13(토),-,고척,한화 lose 3 vs win 5 키움,17:00,2019
04.14(일),-,고척,한화 win 3 vs lose 2 키움,14:00,2019
04.16(화),-,수원,한화 lose 2 vs win 4 KT,18:30,2019
04.17(수),-,수원,한화 win 8 vs lose 5 KT,18:30,2019
04.18(목),-,수원,한화 lose 5 vs win 6 KT,18:30,2019
04.19(금),-,대전,삼성 lose 3 vs win 4 한화,18:30,2019
04.20(토),-,대전,삼성 lose 5 vs win 12 한화,17:00,2019
04.21(일),-,대전,삼성 win 16 vs lose 0 한화,14:00,2019
04.23(화),우천취소,대전,롯데vs 한화,18:30,2019
04.24(수),-,대전,롯데 lose 4 vs win 5 한화,18:30,2019
04.25(목),우천취소,대전,롯데vs 한화,18:30,2019
04.26(금),우천취소,창원,한화vs NC,19:00,2019
04.27(토),-,창원,한화 lose 1 vs win 15 NC,17:00,2019
04.28(일),-,창원,한화 lose 4 vs win 10 NC,14:00,2019
04.30(화),-,대전,두산 lose 1 vs win 2 한화,18:30,2019
04.02(화),-,창원,키움 win 8 vs lose 6 NC,18:30,2019
04.03(수),-,창원,키움 lose 1 vs win 9 NC,18:30,2019
04.04(목),-,창원,키움 win 6 vs lose 5 NC,18:30,2019
04.05(금),-,광주,키움 lose 4 vs win 6 KIA,18:30,2019
04.06(토),-,광주,키움 win 14 vs lose 4 KIA,17:00,2019
04.07(일),우천취소,광주,키움vs KIA,14:00,2019
04.09(화),-,고척,KT lose 3 vs win 7 키움,18:30,2019
04.10(수),-,고척,KT lose 2 vs win 4 키움,18:30,2019
04.11(목),-,고척,KT win 8 vs lose 1 키움,18:30,2019
04.12(금),-,고척,한화 lose 3 vs win 5 키움,18:30,2019
04.13(토),-,고척,한화 lose 3 vs win 5 키움,17:00,2019
04.14(일),-,고척,한화 win 3 vs lose 2 키움,14:00,2019
04.16(화),-,포항,키움 win 4 vs lose 0 삼성,18:30,2019
04.17(수),-,포항,키움 win 5 vs lose 3 삼성,18:30,2019
04.18(목),-,포항,키움 lose 4 vs win 5 삼성,18:30,2019
04.19(금),-,잠실,키움 win 13 vs lose 3 LG,18:30,2019
04.20(토),-,잠실,키움 win 7 vs lose 3 LG,17:00,2019
04.21(일),-,잠실,키움 lose 3 vs win 5 LG,14:00,2019
04.23(화),-,고척,두산 win 9 vs lose 3 키움,18:30,2019
04.24(수),-,고척,두산 lose 3 vs win 8 키움,18:30,2019
04.25(목),-,고척,두산 lose 6 vs win 9 키움,18:30,2019
04.26(금),-,고척,KIA lose 4 vs win 8 키움,18:30,2019
04.27(토),-,고척,KIA win 6 vs lose 4 키움,17:00,2019
04.28(일),-,고척,KIA lose 5 vs win 13 키움,14:00,2019
04.30(화),-,문학,키움 win 15 vs lose 5 SK,18:30,2019
04.02(화),-,대구,KIA win 4 vs lose 1 삼성,18:30,2019
04.03(수),-,대구,KIA lose 3 vs win 6 삼성,18:30,2019
04.04(목),-,대구,KIA lose 7 vs win 12 삼성,18:30,2019
04.05(금),-,광주,키움 lose 4 vs win 6 KIA,18:30,2019
04.06(토),-,광주,키움 win 14 vs lose 4 KIA,17:00,2019
04.07(일),우천취소,광주,키움vs KIA,14:00,2019
04.09(화),우천취소,광주,NCvs KIA,18:30,2019
04.10(수),-,광주,NC lose 1 vs win 2 KIA,18:30,2019
04.11(목),-,광주,NC win 4 vs lose 2 KIA,18:30,2019
04.12(금),-,문학,KIA same 4 vs same 4 SK,18:30,2019
04.13(토),-,문학,KIA win 6 vs lose 4 SK,17:00,2019
04.14(일),-,문학,KIA win 4 vs lose 2 SK,14:00,2019
04.16(화),-,사직,KIA lose 9 vs win 10 롯데,18:30,2019
04.17(수),-,사직,KIA lose 6 vs win 8 롯데,18:30,2019
04.18(목),-,사직,KIA lose 9 vs win 10 롯데,18:30,2019
04.19(금),-,광주,두산 win 8 vs lose 6 KIA,18:30,2019
04.20(토),-,광주,두산 win 10 vs lose 1 KIA,17:00,2019
04.21(일),-,광주,두산 win 9 vs lose 2 KIA,14:00,2019
04.23(화),-,잠실,KIA lose 2 vs win 9 LG,18:30,2019
04.24(수),-,잠실,KIA lose 3 vs win 10 LG,18:30,2019
04.25(목),우천취소,잠실,KIAvs LG,18:30,2019
04.26(금),-,고척,KIA lose 4 vs win 8 키움,18:30,2019
04.27(토),-,고척,KIA win 6 vs lose 4 키움,17:00,2019
04.28(일),-,고척,KIA lose 5 vs win 13 키움,14:00,2019
04.30(화),-,광주,삼성 lose 0 vs win 8 KIA,18:30,2019
04.02(화),-,대구,KIA win 4 vs lose 1 삼성,18:30,2019
04.03(수),-,대구,KIA lose 3 vs win 6 삼성,18:30,2019
04.04(목),-,대구,KIA lose 7 vs win 12 삼성,18:30,2019
04.05(금),-,문학,삼성 lose 0 vs win 3 SK,18:30,2019
04.06(토),-,문학,삼성 lose 1 vs win 2 SK,17:00,2019
04.07(일),-,문학,삼성 lose 2 vs win 3 SK,14:00,2019
04.09(화),우천취소,잠실,삼성vs LG,18:30,2019
04.10(수),-,잠실,삼성 win 6 vs lose 5 LG,18:30,2019
04.11(목),-,잠실,삼성 lose 2 vs win 5 LG,18:30,2019
04.12(금),-,대구,KT lose 0 vs win 5 삼성,18:30,2019
04.13(토),-,대구,KT win 5 vs lose 3 삼성,17:00,2019
04.14(일),-,대구,KT lose 12 vs win 14 삼성,14:00,2019
04.16(화),-,포항,키움 win 4 vs lose 0 삼성,18:30,2019
04.17(수),-,포항,키움 win 5 vs lose 3 삼성,18:30,2019
04.18(목),-,포항,키움 lose 4 vs win 5 삼성,18:30,2019
04.19(금),-,대전,삼성 lose 3 vs win 4 한화,18:30,2019
04.20(토),-,대전,삼성 lose 5 vs win 12 한화,17:00,2019
04.21(일),-,대전,삼성 win 16 vs lose 0 한화,14:00,2019
04.23(화),우천취소,대구,SKvs 삼성,18:30,2019
04.24(수),-,대구,SK win 9 vs lose 8 삼성,18:30,2019
04.25(목),-,대구,SK win 4 vs lose 3 삼성,18:30,2019
04.26(금),우천취소,대구,LGvs 삼성,18:30,2019
04.27(토),-,대구,LG win 8 vs lose 0 삼성,17:00,2019
04.28(일),-,대구,LG win 2 vs lose 1 삼성,14:00,2019
04.30(화),-,광주,삼성 lose 0 vs win 8 KIA,18:30,2019
